id,pos,name
456126095,"(-1.2845474,52.1179779)",The Hare and Hounds
456172247,"(-2.7400197,52.725503)",The Compasses Inn
456205379,"(-1.2777762,52.1108961)",The Plough
456277046,"(-0.9849152,51.1409947)",The French Horn
456361445,"(-2.4393639,52.6812693)",Beafeater
456375159,"(1.6009629,52.1496784)",The White Hart
456375161,"(1.6026021,52.1549137)",The Mill Inn
456375162,"(1.6020236,52.1527705)",Ye Olde Cross Keys Inn
456385193,"(-2.3563205,51.4908831)",The Crown
456390411,"(-1.512785,55.1263561)",The Flying Horse
456390880,"(-2.739758,52.7225246)",The Coach
456408662,"(-0.0248652,51.4107043)",Patrick's
456949990,"(-2.3920676,51.2413281)",The Talbot Inn
457102768,"(0.7906311,51.9098273)",The Shoulder of Mutton
457126109,"(-1.0595853,53.9983337)",Blacksmiths Arms
457138816,"(0.9580169,52.3656154)",White Horse
457157652,"(0.759513,52.0713622)",The Crown
457161558,"(-1.6939695,53.7527488)",George IV
457219296,"(-3.1126413,51.525037)",The Star Inn
457321941,"(-5.1626064,57.8945763)",The Arch Inn
457321949,"(-5.1558167,57.8964524)",Ferry Boat Inn
457369009,"(-1.8126976,51.0736804)",The Horse & Groom
457410835,"(-0.0983887,51.5935003)",The Westbury
457417237,"(-6.9384849,52.8377101)",Brennan's
457420747,"(-6.4313324,52.6143388)",Parkside
457477429,"(-2.8875222,54.6415222)",Herdwick Inn
457478723,"(-1.0828262,52.511814)",Chandler's Arms
457562546,"(-0.5654068,51.6028846)",Village Hall (was Jolly Farmer)
457646658,"(-1.7322836,53.8372986)",The New Inn
457646678,"(-1.7302976,53.8350474)",White Swan
457659538,"(-3.1298618,51.5222221)",Llanrumney Hall
457696032,"(0.9936023,51.9590597)",The Marlborough Head Hotel
457696330,"(0.9929758,51.9589962)",The Sun Inn
457717659,"(-3.0283696,53.4931125)",The Birkey
457718307,"(-3.0296354,53.492816)",The Crow's Nest
457718316,"(-3.0257027,53.4922796)",The George
457722234,"(-3.0318208,53.4851993)",The Edinburgh
457722467,"(-3.0256753,53.4914296)",Stamps
457783193,"(-2.2200448,53.3584323)",The Waggon & Horses
457787132,"(-2.2100995,53.3533878)",The Mermaid
457788495,"(-2.2150791,53.3471856)",Freemasons Arms
457789402,"(-2.2130291,53.3467247)",The Railway
457869789,"(-5.2403554,50.286006)",Unicorn
457874235,"(-1.0864773,52.5057447)",Shearsby Bath
457888070,"(-5.269666,50.227636)",Plume of Feathers
457898816,"(-0.5466672,54.4321209)",The Fylingdales Inn
457916983,"(-1.5837961,51.6584375)",Portwell Angel
457930725,"(-1.8564511,53.8061794)",The Duke of York
457934134,"(-1.8206317,53.8289424)",Sun Inn
457946598,"(1.1845298,51.0878456)",Royal Standard
458118482,"(-3.0542041,53.8375375)",Uncle Tom's Cabin
458213711,"(0.2156993,51.4346017)",Cressy Arms
458228172,"(0.2152959,51.4338205)",The Orange Tree
458246305,"(-1.2262821,52.9735069)",The Rose
458302336,"(-1.1274391,53.0033329)",Cross Keys
458302343,"(-1.127643,53.0037654)",Horse and Jockey
458329746,"(-1.1592197,53.0091503)",Duke of St Albans
458412041,"(1.4961727,52.1642207)",The Plough ans Sail
458423046,"(-1.1274236,53.0065884)",Robin Hood and Little John
458425147,"(-1.5914423,52.2820216)",Rose and Crown
458442871,"(0.3862053,51.0947991)",The Swan
458447536,"(-1.5885989,52.2816816)",The Zetland Arms
458469042,"(1.7295507,52.5750578)",New Entertainer
458469359,"(1.7300829,52.5744579)",Peggotys
458480414,"(-1.5185809,52.569179)",The Bull Inn
458498963,"(-1.0427531,51.1577851)",The Sun
458512992,"(-1.0510263,51.1567204)",The Star Inn
458737039,"(-1.9313299,51.9898997)",Pheasant Inn
458759042,"(-0.2205088,50.8431137)",The Stags Head
458759043,"(-0.2208239,50.8430449)",The St George
458874310,"(-8.4121558,54.7625343)",Nancy's
458874436,"(-8.412979,54.7620701)",Corner House
458911877,"(-2.7207938,52.711388)",The Belvidere
458978187,"(-2.5168821,52.7032186)",The Plough Inn
458978242,"(-2.5177173,52.7012796)",Donovan's
459046182,"(-1.412207,53.6629125)",The White Horse
459046202,"(-1.4106264,53.668331)",Sharlston WMC
459046204,"(-1.4121738,53.6668892)",Sharlston Villa Club
459046342,"(-1.4216525,53.6748047)",Sharlston Colliery Welfare Club
459060348,"(-3.0335869,53.1185668)",The White Lion
459101813,"(-2.9387157,53.118172)",The Nags Head
459106793,"(-1.3083816,52.5799478)",The Plough
459128587,"(-0.7772059,51.2468768)",Imperial Standard
459152455,"(-6.6128103,53.0224875)",toomeys
459152458,"(-6.6130077,53.0221778)",moynihans
459154400,"(1.1854582,51.0840626)",The Raglan
459161562,"(-1.5361007,54.7092287)",The Poachers
459161852,"(-2.0404443,53.0992875)",Prince of Wales
459161895,"(-2.0303798,53.104868)",The Wellington Inn
459173782,"(-2.7331357,52.6920129)",The Charles Darwin
459180044,"(-1.9350182,52.4444117)",The Indie Lounge
459228494,"(-0.2583341,51.955528)",The Millstream
459250820,"(-0.0997975,51.5615447)",Kings Head
459269359,"(-0.0787135,51.5622628)",Daniel Defoe
459271393,"(-0.0901345,51.5720708)",The Happy Man
459341795,"(-0.2570363,51.95585)",The Anchor Inn
459341808,"(-0.2592305,51.9581364)",The Sailor
459355066,"(-2.3574293,51.8362333)",The Severn Bore
459385455,"(-5.9284632,54.6019563)",John Hewitt
459429872,"(-1.3150667,52.5756401)",King William
459456994,"(-0.9124712,51.213867)",The Chequers
459467119,"(-1.4524552,51.6499554)",Chequers
459480870,"(-3.0391005,53.8519658)",The Albion
459539169,"(-1.3498332,52.5636733)",The Red Lion
459539174,"(-1.3480459,52.5660414)",The Queen's Head
459554225,"(-2.473338,51.4591853)",The Midland Spinner
459654627,"(-0.9941279,51.5082739)",New Inn
459786460,"(-0.1106279,51.5985831)",The Lord Nelson
459786576,"(-0.1100447,51.5969905)",Goose
459799097,"(-0.0846119,51.5506725)",The Dissenting academy
459799104,"(-0.0865525,51.5505967)",The Edinburgh Cellars
459800437,"(-0.2416942,50.9710007)",The Royal Oak
459805640,"(-0.0636349,51.6176396)",Golden Fleece
459806505,"(-1.2116142,52.9878996)",The Nuthall
459814453,"(-0.6583759,51.7948417)",The Robin Hood Inn
459819389,"(-0.061585,51.6056756)",The Bill Nicholson
459832646,"(-3.0245345,53.418852)",Egremont Ferry
459836824,"(-4.0837019,53.104253)",Vaylor Arms
459917512,"(0.2730816,51.1311987)",The Royal Oak
459926621,"(-3.054606,50.9093948)",The Candlelight Inn
459937687,"(-3.0222221,50.9138487)",Eagle Tavern
459983277,"(-4.0045371,50.7385397)",London Inn
459983351,"(-4.0046826,50.7383793)",Plymouth Inn
460003221,"(-2.2207825,53.4160219)",Parrswood
460018493,"(-1.4146517,51.7926089)",The Boot
460019653,"(-4.5047359,52.8239812)",The Sandpiper
460019654,"(-4.5051695,52.8238381)",St Tudwals Inn
460020604,"(-1.8675511,53.1811993)",Ye Olde Cheshire Cheese
460020607,"(-1.8684409,53.1814551)",The Grapes
460020612,"(-1.8688255,53.1812125)",Harpur-Crewe Arms
460031655,"(-0.0718887,51.5216747)",Vibe Bar
460359048,"(-4.2985709,51.7827639)",The Red Lion
460376799,"(0.5710689,51.2233117)",The Buffalo's Head
460382732,"(1.0578803,51.9565273)",The Crown
460389247,"(-1.1833635,54.1879885)",Fauconberg Arms
460435764,"(-0.1325831,51.4237845)",Earl Ferrers
460439787,"(1.0878194,51.126986)",Coach & Horses
460479836,"(-2.3433302,53.5815041)",Ainsworth Arms
460479837,"(-2.3417852,53.5899466)",The Rose & Crown
460531077,"(-0.1109739,51.5982203)",Monaghans Tavern
460668847,"(-0.0642382,51.5847587)",Mannions Prince Arthur
460836816,"(-6.2551979,53.3583911)",The Hogan Stand
460836900,"(-6.2676803,53.3447932)",Turk's Head
460836909,"(-6.2647682,53.3446795)",Mezz
460836940,"(-6.2757517,53.3451273)",O'Shea's Merchant
460836949,"(-6.276351,53.3449779)",Brazen Head
460836997,"(-6.2543617,53.3584678)",Gill's Corner House
460970418,"(-0.081622,51.0126538)",The Stand Up Inn
460970468,"(-0.0810212,51.013156)",Red Lion
460970512,"(-0.0794934,51.014749)",The Bent Arms
461058563,"(-2.5179247,52.7054045)",The Wellington Arms
461073237,"(-0.2949177,52.2454516)",Royal Oak
461135013,"(-2.3598236,53.5888017)",Duke William
461194205,"(-2.5172982,52.7055918)",The Park
461257548,"(-4.4133769,52.8909516)",The Black Lion
461273149,"(-1.5400491,53.9888398)",The Coach and Horses
461273445,"(-1.5391296,53.9894045)",The Tap and Spile
461279709,"(-1.4621419,54.0063927)",Marquis of Granby
461281890,"(-0.0792131,51.5427663)",The Talbot
461281897,"(-0.0892612,51.5312062)",The Monarch
461300946,"(-0.2725544,50.8343245)",The Buckingham Arms
461300949,"(-0.2721476,50.8346437)",The Crab Tree Inn
461635370,"(-3.0243987,51.559848)",The Duffryn
461659237,"(0.1065119,51.3568849)",The Chelsfield
461660123,"(-3.7380376,50.7234135)",The Old Thatch Inn
461810944,"(-2.1664159,53.4098949)",The Crown
461816700,"(-0.8876994,53.7133233)",The Vikings
461816717,"(-0.873429,53.6968783)",The Vermuyden
461816721,"(-0.8675395,53.6934509)",The Marshlands
461816744,"(-0.8387042,53.6896583)",Kings Head
461816747,"(-0.8368026,53.6908682)",The Ship Inn
461816799,"(-0.7936995,53.6985454)",The Half Moon Inn
461816853,"(-0.865308,53.7037104)",Victoria Hotel
461818617,"(-2.0817705,52.6004142)",The Royal Tiger
461833284,"(-1.3367251,51.3439446)",Carpenters Arms
461839012,"(-0.2906824,52.2129524)",White Horse
461859257,"(-2.1310717,52.5823262)",The White Heart
461861854,"(-2.1260634,52.5869062)",The Royal London
461873222,"(-2.0955463,52.6166396)",The New Pear Tree
461938248,"(-2.5876881,51.9148726)",Hope and Anchor
461938517,"(-2.5862376,51.9148514)",The Man of Ross
461938778,"(-2.5820572,51.9137695)",The Mail Room
461938860,"(-2.5824525,51.9155768)",The Eagle
461938911,"(-2.5839883,51.9144781)",The Crown and Sceptre
461956432,"(-2.7816693,51.4821321)",The Royal Oak
461957687,"(-2.7682798,51.4850772)",The White Lion
461957961,"(-2.8277782,51.3912177)",Railway Inn
461959009,"(-2.7689149,51.4821268)",The Poacher
461959380,"(-2.7685278,51.4825689)",The Plough
461959493,"(-2.7669494,51.476252)",The Albion
461960271,"(-2.7579114,51.4943977)",The Royal Hotel
461961074,"(-2.8079507,51.4730979)",The Ship Inn
461961695,"(-2.8417937,51.4397305)",The Old Inn
461961702,"(-2.8502824,51.4367718)",The Wagon and Horses
461962120,"(-2.8517622,51.4370524)",The Olde Bristol Inn
461962862,"(-2.8589685,51.4272469)",The Crab Apple
461963155,"(-2.860289,51.4415082)",The Royal Oak
461963521,"(-2.8612516,51.4429137)",Campbell's Landing
461964359,"(-2.8609769,51.442047)",Moon and Sixpence
461966211,"(-2.843059,51.4176979)",The Drum and Monkey
461966533,"(-2.7727067,51.4432591)",The Star
461970618,"(-3.4091314,54.3556302)",Ratty Arms
462004137,"(-0.1092585,51.5230144)",The Coach and Horses
462008391,"(-0.0935134,51.5375706)",Duchess of Kent
462012138,"(-0.0786264,51.5390437)",Dukes Brew & Que
462016683,"(-1.507661,55.1223713)",Joiners Arms
462023028,"(-0.7215681,51.5197677)",The Bell
462025244,"(-0.1509297,51.5128968)",Barley Mow
462197784,"(-1.8604515,53.7942179)",Hill Top Inn
462198717,"(-2.0308465,53.1066599)",Britannia Inn
462198726,"(-2.026864,53.105914)",Wilkes' Head
462198727,"(-2.0269423,53.1065338)",The Swan
462212935,"(-3.2305802,51.5083941)",The Royal Exchange
462218838,"(-0.447165,51.1919904)",Hurtwood Inn Hotel
462226323,"(-0.4422128,51.1561369)",The Bulls Head
462237378,"(-0.4986821,51.2202033)",Drummond Arms
462356836,"(-0.3229452,50.8273546)",The Merry Monk
462584069,"(-1.4742812,54.0096083)",World's End
462584511,"(-1.4707553,54.0090241)",The Mitre
462587672,"(-1.4948822,53.9817055)",Traveller's Rest
462603639,"(-1.5412349,53.9917067)",The Alexandra
462604102,"(-1.5406269,53.9917664)",Pitcher and Piano
462604849,"(-1.5406987,53.9919121)",Banyan
462615653,"(-1.5439439,53.9942012)",Wetherspoon's The Winter Gardens
462650581,"(-1.5313928,52.2894784)",The Newbold
462653271,"(-1.5234129,52.2674261)",The Plough and Harrow
462654697,"(-1.53489,52.2681963)",The Heathcote Inn
462704443,"(-0.2321964,50.8516088)",The Mile Oak
462708368,"(-2.6265111,52.6810178)",The Horseshoe Inn
462746595,"(-2.0189677,53.1058436)",Fountain Inn
462746605,"(-2.0203687,53.1057062)",Cattle Market
462746606,"(-2.0204292,53.1054105)",The Talbot
462751587,"(-1.0374318,52.946944)",The Black Lion
462751588,"(-1.041754,52.9468777)",Manvers Arms
462751732,"(-1.0442965,52.9464014)",Horse Chestnut
462761344,"(-0.9565302,52.9514098)",White Lion
462761345,"(-0.9694571,52.9509851)",Moot House
462902151,"(-8.1899535,54.4998262)",The Bridgeend
463042581,"(-0.886449,52.9176398)",Boot and Shoe
463042582,"(-0.8860542,52.918649)",Marquis of Granby
463208847,"(-1.8457877,53.7681156)",The Wheatsheaf
463208849,"(-1.8482619,53.7677551)",The Village
463208850,"(-1.8479831,53.7674854)",Ring O'Bells
463214534,"(-2.826959,51.3920914)",Market Inn
463220489,"(-2.6118869,53.3902168)",The Hatter
463383537,"(-1.53292,52.2857417)",The Jug and Jester (Weatherspoon)
463387721,"(-5.5479463,50.1021891)",Red Lion
463405698,"(-1.7122418,53.6183735)",The Smiths Arms
463405711,"(-1.7175578,53.6195508)",The White Swan
463405724,"(-1.714881,53.6158278)",The Spring
463405733,"(-1.7252022,53.6349568)",The Fenay Bridge
463405752,"(-1.7263763,53.636234)",The Star
463408389,"(0.4661774,51.7290374)",The Orange Tree
463408392,"(0.4673507,51.7284522)",The Red Lion
463408514,"(0.4648298,51.7303665)",Bird In Hand
463633135,"(-6.6625617,53.5235722)",Kiltale GAA Clubhouse
463710847,"(-6.8397745,53.2508588)",Eleson House
463955720,"(-2.341071,53.5899879)",Black Bull
463996561,"(-0.8480382,53.7214792)",Sotheron Arms
463996686,"(-0.8468669,53.7187666)",Blacksmiths Arms
464260694,"(-0.28281,52.2361575)",Eaton Oak
464261528,"(-1.5702083,53.5678861)",Spencer Arms
464385648,"(-0.6601997,51.9229663)",The Stag
464405128,"(-3.2094673,51.5250035)",The Butcher's Arms
464408497,"(-0.6566641,51.9370949)",The Star
464509176,"(-0.6717785,51.9161884)",The White Horse
464509182,"(-0.6743074,51.9173865)",The Buckingham Arms
464624245,"(-0.1247406,51.1389519)",Prince Albert
464756528,"(-2.3229327,53.6496174)",The Rose and Crown
464770413,"(-6.8553247,53.2394037)",The Leap Inn
464803717,"(-1.0332137,51.2640779)",The Hatch
464906199,"(-2.160361,53.1211384)",The Roaring Meg
465193048,"(-0.2652767,52.2188757)",The Cambrideshire Hunter
465193807,"(-2.1809277,53.0205407)",Victoria On The Square
465199181,"(-2.3748513,53.4521325)",The Garrick's Head
465199330,"(-2.3549434,53.4485911)",The Chadwick
465211837,"(-2.3938091,53.4482199)",Railway Tavern
465235746,"(-6.3370574,54.4656227)",The Courthouse
465275928,"(-2.8152068,51.3846643)",Prince of Orange
465275932,"(-2.8163079,51.3851315)",Butcher's Arms
465285021,"(1.077007,51.0803469)",Castle Hotel
465295794,"(-2.5879025,51.8488986)",Forge Hammer
465300478,"(-2.5860277,51.9103421)",Prince of Wales
465709101,"(-0.531858,53.2352461)",Morning Star
465709110,"(-0.5437687,53.2288186)",Square Sail
465709114,"(-0.5419777,53.2262647)",Treaty of Commerce
465709136,"(-0.5438599,53.2322463)",Joiners Arms
465709140,"(-0.5436821,53.2320899)",Burton Arms
465709144,"(-0.5388155,53.2340805)",Widow Cullens Well
465709147,"(-0.5395031,53.2356192)",Cloud Bar
466037904,"(-2.3993429,51.8420121)",Junction Inn
466209015,"(-6.983727,52.9920748)",Andersons
466209018,"(-6.9836618,52.9919699)",The Immigrant
466503352,"(-2.17352,53.118203)",The Roebuck
466503355,"(-2.1755468,53.1172558)",The Swan
466503359,"(-2.1689004,53.1112742)",The Barley Mow
466503372,"(-2.171975,53.110141)",Top O'Th' Trent
466926232,"(-0.1363142,51.5111757)",The Crown
466926242,"(-0.1373787,51.5125323)",The Old Coffee house
466926244,"(-0.1353777,51.5115295)",Glasshouse Stores
467010807,"(-2.0497556,52.4990828)",The Wheatsheaf
467010810,"(-2.0491883,52.4988761)",Rowley Olympic
467315571,"(-0.3577426,51.4469837)",The Winning Post
467454127,"(-1.1351617,52.9381868)",Southbank
467474184,"(-1.1201121,52.9738261)",The Punchbowl
467532970,"(-1.0888046,52.8771597)",The Fairway
467652897,"(-1.2620909,51.7533742)",The Four Candles
467670750,"(1.3974763,51.3878765)",Belle Vue
467689507,"(-0.7818331,52.014108)",The Burnt Oak
467699596,"(-0.1470545,51.5996527)",The Minstrel Boy
467699736,"(-1.3710402,53.4303149)",Prince of Wales Hotel
467699755,"(-1.373125,53.4294128)",Red Bull
467708570,"(-0.8677469,53.6939951)",Old Goole WMC
467708694,"(-0.8716478,53.6972508)",F'st 'N' Last
467708707,"(-0.8730985,53.6971041)",The Middle House
467744838,"(-6.2608417,53.3518553)",Toddys Bar
467744840,"(-6.2606299,53.3514089)",Madigans
467744848,"(-6.2598284,53.345824)",The Palace Bar
467744852,"(-6.2594409,53.3500385)",The Madigan's
467744854,"(-6.2663911,53.3442904)",Brogan's
467744856,"(-6.2549007,53.3505852)",The Celt
467744860,"(-6.2625995,53.3451467)",Eamonn Doran's
467744902,"(-6.260942,53.3597953)",Big Tree Tavern
467767815,"(0.394248,52.3110257)",The Crown
467767957,"(0.3857758,52.3115929)",The Chequers
467783129,"(-2.0667087,51.9018471)",Kemble Brewery Inn
467931461,"(-2.3699891,53.5780664)",Top Bull
467931473,"(-2.385519,53.5818387)",The Feathers
468173785,"(-2.1182429,53.3485032)",Farmers Arms
468173821,"(-2.1266948,53.3427098)",Vernon Arms
468224220,"(-1.487691,54.6774867)",The Cross Keys
468721300,"(-8.4721774,51.8953921)",Callanans
468921875,"(-1.3940502,53.438641)",The Drawbridge
468922407,"(-1.3844796,53.4298467)",The Royal George
468922993,"(-1.4065769,53.443115)",The Dropping Well
468923175,"(-1.3822554,53.4324336)",The Wilton
469086403,"(-1.5451696,51.9429835)",The Chequers
469153856,"(-8.4374049,52.8131063)",O'Donovan's
469158256,"(-3.3630006,50.7175304)",Aylesbeare Inn
469167537,"(-1.5045273,55.1253268)",Royal Engineers Association Blyth Branch
469167544,"(-1.5049208,55.1245679)",The Royal Tavern
469184179,"(-0.1052653,51.9687679)",The Moon and Stars
469192668,"(-2.9070231,54.3738884)",The Brookside
469199353,"(-2.7538321,53.4055346)",Manor Farm
469201026,"(-0.9756049,52.8579672)",The Plough
469201729,"(-2.7656534,53.4245169)",Black Horse
469205052,"(-0.1169531,51.5708698)",The Noble
469217874,"(-2.7650509,53.4164136)",Victoria
469217875,"(-2.7652055,53.418777)",Coach & Horses
469236267,"(-3.5054802,50.7220847)",Windsor Castle
469247677,"(-3.1666949,51.871871)",Nantyffin Cider Mill Inn
469279441,"(0.4679,51.7274261)",The Cricketers
469279455,"(0.4690733,51.7281172)",The Anchor
469279470,"(0.4715221,51.7292921)",Smith's Bar
469297408,"(-1.0445032,52.914156)",Rose and Crown
469297434,"(-1.0424352,52.9117554)",Manvers Arms
469321751,"(-2.3493831,54.4556795)",The Black Bull
469324375,"(0.4706394,51.7294004)",The U.B.
469332865,"(1.0237088,51.0422546)",Neptune Inn
469359824,"(-2.049274,53.5073827)",Hare and Hounds
469369818,"(-4.2080848,50.5544164)",Chipshop Inn
469378022,"(-2.0627923,53.4876236)",Fox Tavern
469383174,"(-0.4935056,53.4001375)",The Crown Inn
469388241,"(-5.9322946,54.5994616)",Kelly's Cellars
469388244,"(-5.9262768,54.5994199)",Morning Star
469398931,"(-2.4055445,53.571164)",Lever Bridge Inn
469399709,"(-3.7855598,53.3227672)",Craigside Inn
469412641,"(-2.9991815,51.2343751)",The Reed's Arms
469412642,"(-2.9987264,51.2357684)",Chaplin's
469436215,"(-2.1537209,51.9979822)",The White Bear
469465015,"(-1.6015541,52.7759127)",White Horse
469465021,"(-1.5548078,52.7675431)",Barley Mow
469465022,"(-1.564267,52.7607231)",The Rising Sun
469488686,"(-0.9890141,52.8723365)",Nevile Arms
469497694,"(-1.5432407,52.9048351)",The Vine
469621095,"(-5.9340739,54.5944668)",The Beaten Docket
469621096,"(-5.9323269,54.5915045)",Auntie Annie's
469667082,"(-3.0527951,50.7148212)",The Ship Inn
469667084,"(-3.0547981,50.7146302)",The Harbour Inn
469679055,"(-2.6030122,52.7032202)",The Grove Inn
469703085,"(-3.1062652,51.8769519)",Red Lion
469751785,"(-1.3080285,54.504656)",The Fox Covert
469756024,"(-2.3772338,53.5796149)",The Bull's Head
469757935,"(-3.5025077,50.7031192)",The Tally Ho
469775622,"(-1.3820068,53.4499429)",The Keppels
469775742,"(-1.3923451,53.4401944)",The Pewter Pot
469776119,"(-1.3963373,53.4444817)",The Domino
469776176,"(-1.3984484,53.4501524)",The Kimberworth Park
469776515,"(-1.3827052,53.4429075)",The Ring o' Bells
469776551,"(-1.3848335,53.4355525)",Effingham Arms
469829290,"(-2.9425458,50.9222157)",George Inn
469830197,"(-2.0949378,57.1458416)",Moorings
